,loss,nse,val_loss,val_nse
0,1.1474088219651823,-55.88045,0.02474774362867467,0.15430029
1,0.03235013754100525,0.057541594,0.023784850218744717,0.120625384
2,0.031806105264828924,0.05575157,0.02312666893667881,0.15461941
3,0.03105387432807876,0.077834405,0.022984989540570842,0.096241966
4,0.030438897226281722,0.066811346,0.022834373512263247,0.13824764
5,0.028645043280283472,0.059020147,0.019968200459920447,0.19948392
6,0.024903320515602064,0.11036841,0.017537983250638173,0.18048547
7,0.02229985838193252,0.12410759,0.013886207543070819,0.21674697
8,0.017595676487330986,0.20157748,0.011990964630130666,0.3419304
9,0.01695037012867299,0.1881257,0.011766652707931645,0.347759
10,0.016863989059890498,0.1768095,0.011845389935504637,0.29709893
11,0.015931771440100845,0.26992834,0.011714660198105782,0.3606069
12,0.015255844643827376,0.2640963,0.011655326667841819,0.30982876
13,0.014685257144547815,0.284067,0.011068606135380932,0.3323097
14,0.012947367808294698,0.32929817,0.010826172805787607,0.3466785
15,0.012415615400611014,0.36078662,0.01020433216723753,0.39411572
16,0.012585900567145116,0.37607875,0.010472384302270623,0.41621614
17,0.012125732372963901,0.37980807,0.010134241065427598,0.39319584
18,0.011314161618011749,0.41941473,0.00934166553254446,0.4376016
19,0.01185417246180225,0.40758514,0.008885765679382564,0.4976548
20,0.011645150786342576,0.43461183,0.008231352208934182,0.5010147
21,0.010761704880621534,0.41826937,0.008498177304332504,0.51968604
22,0.010071281708986003,0.47084704,0.009859062000999296,0.4043645
23,0.011579454269257067,0.39882362,0.008781247793976262,0.47668743
24,0.011106518065775459,0.4527083,0.006726595318928907,0.6027274
25,0.008815260723830261,0.54645854,0.006935297504432333,0.6033907
26,0.008937399607183193,0.5205014,0.005815071350515342,0.65063757
27,0.008051730762753468,0.55518574,0.005447455504054449,0.6748023
28,0.007624568338609453,0.5937653,0.005513372901017559,0.6693932
29,0.007402701781868435,0.5837618,0.00532025016739759,0.67626935
30,0.006793614749583761,0.62997586,0.00425542962568654,0.7646915
31,0.006220590563209962,0.65751153,0.003921824006768518,0.78448063
32,0.005942965088410615,0.68594503,0.004116503955132965,0.7524568
33,0.0055752810926324205,0.69769824,0.0025258332812433237,0.8572042
34,0.0048582998861542905,0.7434691,0.0020216369907993022,0.89358187
35,0.005146657616310171,0.7293161,0.003231855789336756,0.79597074
36,0.00562430161410539,0.7170472,0.002290034671750272,0.8562913
37,0.005673030236262694,0.69751394,0.0025686321604493838,0.85766387
38,0.00447222010670211,0.7573767,0.0019157072813730622,0.8863878
39,0.0038037687332330965,0.7963224,0.0016672080357794182,0.90185
40,0.003784875450875057,0.79541475,0.002289598823192428,0.8750994
41,0.003510140403173975,0.8262848,0.001544296824299348,0.91365206
42,0.0035127816963900996,0.80972093,0.0016431120237914815,0.8982886
43,0.003336207941617414,0.8218126,0.00158360062259605,0.9116142
44,0.003687648825077693,0.80518454,0.0016569505166993098,0.9041594
45,0.0031647583029166815,0.8309505,0.0017168228043959828,0.89918876
46,0.0034061229370105687,0.7973794,0.0014039068881385082,0.9184726
47,0.0037147648628208054,0.8094969,0.0015500204112200058,0.90711033
48,0.003039107064750511,0.83945507,0.0015884121897981576,0.90125364
49,0.00294492227736085,0.85337216,0.0014114236491575085,0.92275923
50,0.0034787517830228115,0.8195401,0.0030378624697225153,0.834773
51,0.0033058514979933374,0.83064985,0.0017779533552799481,0.88800067
