,loss,nse,val_loss,val_nse
0,0.8823075832689594,-93.46275,0.02884685844435297,-0.024174333
1,0.02389968692609998,-0.043295756,0.02640094817998362,-0.020696973
2,0.022189365278808038,-0.03886519,0.024550995041514184,-0.056209832
3,0.020280407301056555,-0.064406775,0.023915174447759115,-0.06979935
4,0.018254201026304456,-0.04730717,0.022255621397063406,-0.114076324
5,0.017105367673308544,-0.07280478,0.022045465927884176,-0.357068
6,0.015248438828812197,-0.121934146,0.021891824444618277,-0.06798621
7,0.014482332423264332,-0.11473143,0.021584671959495066,-0.09145466
8,0.014386909329418468,-0.050722834,0.0216426905458686,-0.026848545
9,0.014301356556968767,-0.03620553,0.02168444259289487,-0.1763533
10,0.013719638475280033,-0.052255474,0.021599978114348686,-0.6667221
11,0.013649709797340008,-0.072556645,0.020896088577002557,-0.4392192
12,0.013382843369713677,-0.07113922,0.02142474109120361,-0.12249918
13,0.013289479028578901,-0.070241556,0.021239289868629135,-0.148005
14,0.013697464676149327,-0.022940269,0.021274992000244325,-0.10313433
15,0.013972943791011884,-0.0990368,0.02141309200043596,-0.08243347
16,0.015053552534102291,-0.06219813,0.021477745290025947,-0.19624816
17,0.01456957435124464,-0.053806454,0.02157355665037338,-0.19956638
18,0.014642545736339364,-0.054723423,0.02082986543750259,-0.14201893
19,0.014361002786444534,-0.029844938,0.019293915594305554,0.08112339
20,0.012914754989608602,0.10632494,0.01844977751284018,-0.93663913
21,0.012514668713979714,0.12515771,0.018186920845486555,0.16139638
22,0.012111147493697719,0.13124958,0.0179942673009519,0.19393338
23,0.011790811651801304,0.15711217,0.017904880204679955,0.0541811
24,0.011848123772241925,0.13402042,0.01795140925969463,0.19982825
25,0.011528689373720598,0.2165778,0.01670123367227785,0.2759861
26,0.012262537839269796,0.16262046,0.01682727151930375,0.25320613
27,0.011113578557310285,0.20572113,0.016175518535713748,0.22308044
28,0.010679479602827582,0.21143772,0.017158882920699094,0.19956066
29,0.010666708263914719,0.15290113,0.01612800379606401,0.304122
30,0.010856662459625601,0.23975809,0.015128655434847612,0.31864148
31,0.010340485609953102,0.26709306,0.015832174122440576,0.26724944
32,0.009859882516583745,0.2847053,0.015620555098616627,0.2816687
33,0.00962436895987719,0.2969879,0.01460070639530622,0.40190694
34,0.01009412093787957,0.20292364,0.015868048545960276,0.31201312
35,0.00953660162138988,0.26941505,0.014413960927971968,0.34804186
36,0.0077595454512557945,0.31416848,0.014343314612978589,0.37650847
37,0.007661542459773531,0.31680763,0.014032597652038526,0.4060509
38,0.007355185165557651,0.35832867,0.012471371048171385,-1610.651
39,0.007054927912818027,0.3467395,0.014365276851085717,-22.553026
40,0.008426718933180786,0.12541042,0.014365789789418966,0.44216126
41,0.00739872816226252,0.26823768,0.01321331336207333,-16.91202
42,0.006709316021999922,0.36523858,0.012912203295233588,0.13569976
43,0.006422612278529078,0.35626736,0.012132791032684333,-3.7618282
44,0.006017415799215834,0.42359215,0.012301913081995294,0.5535901
45,0.005881645808329144,0.4104702,0.011956145506725326,0.47663918
46,0.006141888766570564,0.43059564,0.01204858918610061,0.12406603
47,0.00493138726940283,0.48030266,0.01155721193350766,-823.6212
48,0.004815206550505372,0.4885006,0.011450384470155502,0.5139683
49,0.004748252549211569,0.49730325,0.011635344368459165,0.5621475
50,0.005815232271477733,0.4436933,0.011611590873027964,0.4138021
51,0.0045906652663920446,0.5273182,0.01194778450478743,0.23021531
52,0.004580148590587125,0.5245375,0.011567905189011442,0.6201518
53,0.005813865209508925,0.50335854,0.01105864763440341,0.642413
54,0.004535230035363894,0.5140157,0.011621779856831754,-4.8811493
